category,price,currency,price_1m2,title,address,floor,area,title_deed,repair,mortgage,url,room_number
Köhnə tikili,123 000,AZN,2 460 AZN/m²,"Satılır 2 otaqlı köhnə tikili 50 m², Nəriman Nərimanov m.",Ə.Əliyev küç. 21,2 / 5,50 m²,var,var,,https://bina.az/items/3625589,2.0
Köhnə tikili,102 000,AZN,2 040 AZN/m²,"Satılır 2 otaqlı köhnə tikili 50 m², Memar Əcəmi m.",Rəşid Məmmədov bina 11,2 / 5,50 m²,var,var,,https://bina.az/items/3870984,2.0
Yeni tikili,52 400,AZN,749 AZN/m²,"Satılır 3 otaqlı yeni tikili 70 m², Masazır q.",Əliağa Vahid küç. 40,4 / 8,70 m²,yoxdur,var,,https://bina.az/items/3762085,3.0
Yeni tikili,175 000,AZN,1 800 AZN/m²,"Satılır 4 otaqlı yeni tikili 97 m², İnşaatçılar m.","Əhməd Cavad küçəsi,",5 / 9,97 m²,var,var,,https://bina.az/items/3870970,4.0
Yeni tikili,259 000,AZN,2 470 AZN/m²,"Satılır 3 otaqlı yeni tikili 105 m², 8 Noyabr m.",Şəfaət Mehdiyev küç. 1054,9 / 16,105 m²,var,var,,https://bina.az/items/3870968,3.0
Köhnə tikili,105 000,AZN,2 100 AZN/m²,"Satılır 2 otaqlı köhnə tikili 50 m², Memar Əcəmi m.",Əliyev küçəsi,1 / 5,50 m²,var,,,https://bina.az/items/3832333,2.0
Köhnə tikili,160 000,AZN,2 130 AZN/m²,"Satılır 4 otaqlı köhnə tikili 75 m², Elmlər Akademiyası m.",Mirəli Səyidov küç 43,5 / 5,75 m²,var,var,,https://bina.az/items/3760681,4.0
Yeni tikili,166 000,AZN,1 270 AZN/m²,"Satılır 3 otaqlı yeni tikili 130.9 m², Həzi Aslanov q.",İlqar Zülfüqarov küç. 30,18 / 18,130.9 m²,var,var,,https://bina.az/items/3784973,3.0
Yeni tikili,243 000,AZN,1 740 AZN/m²,"Satılır 3 otaqlı yeni tikili 140 m², Nəsimi r.",Ул. Ак. Г. Алиева 7 (бывш. ул. Инглаб),2 / 13,140 m²,var,var,,https://bina.az/items/3817752,3.0
Yeni tikili,225 165,AZN,2 550 AZN/m²,"Satılır 2 otaqlı yeni tikili 88.3 m², 20 Yanvar m.","H. Zərdabi 202 A, blok 7",6 / 20,88.3 m²,yoxdur,var,var,https://bina.az/items/3799295,2.0
Yeni tikili,129 000,AZN,1 840 AZN/m²,"Satılır 2 otaqlı yeni tikili 70 m², Qara Qarayev m.",Kamil Balakişiyev küçəsi.,7 / 15,70 m²,yoxdur,yoxdur,,https://bina.az/items/3814668,2.0
Yeni tikili,680 000,AZN,3 890 AZN/m²,"Satılır 3 otaqlı yeni tikili 175 m², Nizami m.",ул Бакиханова,4 / 11,175 m²,var,var,var,https://bina.az/items/3870937,3.0
Köhnə tikili,125 000,AZN,1 790 AZN/m²,"Satılır 2 otaqlı köhnə tikili 70 m², Nəsimi r.",M.Cəlal küç.131,9 / 9,70 m²,var,,var,https://bina.az/items/3836830,2.0
Köhnə tikili,260 000,AZN,2 600 AZN/m²,"Satılır 4 otaqlı köhnə tikili 100 m², Şah İsmayıl Xətai m.",A.Cəlilov küçəsi,1 / 4,100 m²,var,var,,https://bina.az/items/3870931,4.0
Yeni tikili,219 000,AZN,1 500 AZN/m²,"Satılır 3 otaqlı yeni tikili 146.2 m², Badamdar q.",Tofiq Məmmədov küç 3,15 / 18,146.2 m²,yoxdur,yoxdur,,https://bina.az/items/3421676,3.0
Yeni tikili,299 000,AZN,2 990 AZN/m²,"Satılır 3 otaqlı yeni tikili 100 m², Nəsimi r.",F.Qasımzadə k,11 / 17,100 m²,var,var,,https://bina.az/items/3870912,3.0
Yeni tikili,319 000,AZN,2 290 AZN/m²,"Satılır 4 otaqlı yeni tikili 139 m², Nəriman Nərimanov m.",Ağa Nemətulla 44,15 / 16,139 m²,var,yoxdur,,https://bina.az/items/3870901,4.0
Köhnə tikili,420 000,AZN,4 420 AZN/m²,"Satılır 3 otaqlı köhnə tikili 95 m², 28 May m.",Ü.Hacıbəyov 23,9 / 10,95 m²,var,var,,https://bina.az/items/3372588,3.0
Yeni tikili,172 000,AZN,2 730 AZN/m²,"Satılır 2 otaqlı yeni tikili 63 m², Qara Qarayev m.",Arif Hacıyev küçəsi,3 / 17,63 m²,yoxdur,var,,https://bina.az/items/3870897,2.0
Köhnə tikili,145 000,AZN,1 810 AZN/m²,"Satılır 3 otaqlı köhnə tikili 80 m², Həzi Aslanov m.",Cavanşir küçəsi 30 m66,6 / 9,80 m²,var,var,,https://bina.az/items/3870891,3.0
Köhnə tikili,154 000,AZN,2 800 AZN/m²,"Satılır 2 otaqlı köhnə tikili 55 m², Elmlər Akademiyası m.",Ə.Ələkbərov küç. 12,4 / 5,55 m²,var,var,,https://bina.az/items/3870894,2.0
Yeni tikili,230 000,AZN,2 560 AZN/m²,"Satılır 2 otaqlı yeni tikili 90 m², Nizami m.",Mirzaağa Əliyev küç.,5 / 17,90 m²,var,var,,https://bina.az/items/3619475,2.0
Köhnə tikili,390 000,AZN,3 390 AZN/m²,"Satılır 5 otaqlı köhnə tikili 115 m², Sahil m.",Əziz Əliyev küç,3 / 4,115 m²,var,var,var,https://bina.az/items/3801228,5.0
Yeni tikili,227 000,AZN,2 390 AZN/m²,"Satılır 3 otaqlı yeni tikili 95 m², Nərimanov r.",Eliəşrəf Əlizadə küç.,8 / 17,95 m²,var,var,var,https://bina.az/items/3870361,3.0
Yeni tikili,318 000,AZN,2 450 AZN/m²,"Satılır 3 otaqlı yeni tikili 130 m², Nəsimi r.",Azadlıq prospekti 73,9 / 17,130 m²,yoxdur,var,,https://bina.az/items/3798038,3.0
Yeni tikili,365 000,AZN,2 350 AZN/m²,"Satılır 4 otaqlı yeni tikili 155 m², Nəsimi r.",Azadlıq 67,10 / 17,155 m²,yoxdur,var,,https://bina.az/items/3807950,4.0
Yeni tikili,259 000,AZN,1 850 AZN/m²,"Satılır 3 otaqlı yeni tikili 140 m², Şah İsmayıl Xətai m.",Natiq Əliyev 46,15 / 18,140 m²,var,,,https://bina.az/items/3870863,3.0
Köhnə tikili,80 000,AZN,1 780 AZN/m²,"Satılır 2 otaqlı köhnə tikili 45 m², Köhnə Günəşli q.",İqilab İsmayılov küçəsi,8 / 9,45 m²,var,var,,https://bina.az/items/3800569,2.0
Yeni tikili,224 000,AZN,2 410 AZN/m²,"Satılır 2 otaqlı yeni tikili 93 m², Şah İsmayıl Xətai m.",Süleyman Vəzirov küç.11,6 / 14,93 m²,var,var,,https://bina.az/items/3870857,2.0
Köhnə tikili,125 000,AZN,2 400 AZN/m²,"Satılır 3 otaqlı köhnə tikili 52 m², Əhmədli q.",Telnov küç 3,1 / 9,52 m²,var,var,var,https://bina.az/items/3870853,3.0
Yeni tikili,150 000,AZN,1 920 AZN/m²,"Satılır 2 otaqlı yeni tikili 78 m², Həzi Aslanov m.",Həzi Aslanov küç.,16 / 18,78 m²,yoxdur,var,,https://bina.az/items/3863860,2.0
Yeni tikili,691 200,AZN,2 700 AZN/m²,"Satılır 5 otaqlı yeni tikili 256 m², Ağ şəhər q.",2-ci Yaşil ada küç.,7 / 8,256 m²,yoxdur,yoxdur,,https://bina.az/items/3870843,5.0
Yeni tikili,136 000,AZN,1 480 AZN/m²,"Satılır 3 otaqlı yeni tikili 92 m², Əhmədli q.",Nicat Rüstəmov küç.,2 / 16,92 m²,var,var,,https://bina.az/items/3727378,3.0
Köhnə tikili,142 000,AZN,2 030 AZN/m²,"Satılır 2 otaqlı köhnə tikili 70 m², Nəsimi r.",проспект Азадлыг,3 / 4,70 m²,var,var,,https://bina.az/items/3870828,2.0
Yeni tikili,119 800,AZN,1 900 AZN/m²,"Satılır 2 otaqlı yeni tikili 63 m², Həzi Aslanov m.",Məhmməd Hadi küçəsi,17 / 21,63 m²,var,var,var,https://bina.az/items/3870829,2.0
Köhnə tikili,275 000,AZN,1 720 AZN/m²,"Satılır 6 otaqlı köhnə tikili 160 m², Yasamal r.",M.Müşfiq 54,5 / 6,160 m²,var,var,,https://bina.az/items/3870820,6.0
Köhnə tikili,95 000,AZN,2 110 AZN/m²,"Satılır 2 otaqlı köhnə tikili 45 m², 8-ci mikrorayon q.",Ağasadıq Gəraybəyli,2 / 5,45 m²,var,var,,https://bina.az/items/3870818,2.0
Köhnə tikili,86 000,AZN,2 050 AZN/m²,"Satılır 2 otaqlı köhnə tikili 42 m², Binəqədi r.",Səttdar Bəhlulzadə k.41,3 / 5,42 m²,var,var,,https://bina.az/items/3870810,2.0
Köhnə tikili,135 000,AZN,1 500 AZN/m²,"Satılır 3 otaqlı köhnə tikili 90 m², Neftçilər m.",Cəmşid Naxçıvanski küçəsi 10,5 / 5,90 m²,var,var,var,https://bina.az/items/3800484,3.0
Köhnə tikili,160 000,AZN,2 500 AZN/m²,"Satılır 3 otaqlı köhnə tikili 64 m², İnşaatçılar m.","Akim Abbasov,ev11,mənzil 64",3 / 5,64 m²,var,var,,https://bina.az/items/3862981,3.0
Yeni tikili,235 000,AZN,2 220 AZN/m²,"Satılır 3 otaqlı yeni tikili 106 m², Nərimanov r.",Tələt Şıxəliyev küç. 8,17 / 17,106 m²,var,yoxdur,var,https://bina.az/items/3870801,3.0
Yeni tikili,265 000,AZN,2 720 AZN/m²,"Satılır 3 otaqlı yeni tikili 97.6 m², Nəriman Nərimanov m.",А Оруджалиев,5 / 8,97.6 m²,var,var,,https://bina.az/items/3643065,3.0
Yeni tikili,140 000,AZN,2 060 AZN/m²,"Satılır 2 otaqlı yeni tikili 68 m², Nəriman Nərimanov m.",Nadir Əliyev küç.,3 / 3,68 m²,var,var,var,https://bina.az/items/3741413,2.0
Yeni tikili,90 000,AZN,2 650 AZN/m²,"Satılır 2 otaqlı yeni tikili 34 m², Qara Qarayev m.",Özbəkistan küç .,2 / 17,34 m²,var,var,var,https://bina.az/items/3870783,2.0
Yeni tikili,149 500,AZN,2 410 AZN/m²,"Satılır 2 otaqlı yeni tikili 62 m², İnşaatçılar m.",Həsən Bəy Zərdabi küçəsi,12 / 19,62 m²,yoxdur,var,,https://bina.az/items/3663652,2.0
Köhnə tikili,109 500,AZN,2 740 AZN/m²,"Satılır 2 otaqlı köhnə tikili 40 m², Elmlər Akademiyası m.",Huseyn Cavid pr,3 / 5,40 m²,var,var,,https://bina.az/items/3657617,2.0
Yeni tikili,190 000,AZN,2 790 AZN/m²,"Satılır 2 otaqlı yeni tikili 68 m², Nəsimi r.",Füzuli 45,7 / 14,68 m²,yoxdur,yoxdur,,https://bina.az/items/3870762,2.0
Köhnə tikili,180 000,AZN,1 710 AZN/m²,"Satılır 3 otaqlı köhnə tikili 105 m², Bayıl q.",A. Məmmədov küçəsi,3 / 5,105 m²,var,var,,https://bina.az/items/3747298,3.0
Köhnə tikili,315 000,AZN,1 810 AZN/m²,"Satılır 5 otaqlı köhnə tikili 174 m², Elmlər Akademiyası m.",Hüseyn Cavid k.,6 / 7,174 m²,var,var,var,https://bina.az/items/3694734,5.0
Yeni tikili,750 000,AZN,4 140 AZN/m²,"Satılır 4 otaqlı yeni tikili 181 m², Elmlər Akademiyası m.",Kazım Kazımzadə 123,16 / 17,181 m²,var,var,,https://bina.az/items/3545896,4.0
Yeni tikili,219 000,AZN,1 500 AZN/m²,"Satılır 3 otaqlı yeni tikili 146 m², Badamdar q.",Göyüş Qarayev 21/44,4 / 18,146 m²,yoxdur,yoxdur,,https://bina.az/items/3870726,3.0
Yeni tikili,470 000,AZN,2 080 AZN/m²,"Satılır 4 otaqlı yeni tikili 226 m², Şah İsmayıl Xətai m.",Fəzayil Bayramov küç. 12,5 / 20,226 m²,var,var,,https://bina.az/items/3733512,4.0
Yeni tikili,210 000,AZN,1 600 AZN/m²,"Satılır 3 otaqlı yeni tikili 131 m², İnşaatçılar m.",Həsən Bəy Zərdabi 105,5 / 6,131 m²,var,yoxdur,,https://bina.az/items/3766323,3.0
Yeni tikili,385 000,AZN,2 230 AZN/m²,"Satılır 4 otaqlı yeni tikili 173 m², Nəsimi r.",Mərdanov Qardaşları küç. 110,11 / 18,173 m²,yoxdur,,,https://bina.az/items/3265241,4.0
Yeni tikili,355 000,AZN,3 010 AZN/m²,"Satılır 3 otaqlı yeni tikili 118 m², Nəsimi r.",Həsən Əliyev küç.110,12 / 17,118 m²,var,var,var,https://bina.az/items/3702447,3.0
Yeni tikili,157 000,AZN,1 640 AZN/m²,"Satılır 2 otaqlı yeni tikili 96 m², İnşaatçılar m.",Şərifzadə küç. 100,7 / 16,96 m²,var,,,https://bina.az/items/3845694,2.0
Yeni tikili,900 000,AZN,4 090 AZN/m²,"Satılır 4 otaqlı yeni tikili 220 m², Elmlər Akademiyası m.",Hüseyin Cavid pr. 12,17 / 20,220 m²,var,var,,https://bina.az/items/3613290,4.0
Yeni tikili,198 000,AZN,1 520 AZN/m²,"Satılır 3 otaqlı yeni tikili 130 m², Nizami r.",Elşen Süleymanov küç,7 / 18,130 m²,var,var,,https://bina.az/items/3870691,3.0
Köhnə tikili,195 000,AZN,2 290 AZN/m²,"Satılır 3 otaqlı köhnə tikili 85 m², Azadlıq Prospekti m.",Süleyman Sani Axundov küç  74,5 / 9,85 m²,var,var,,https://bina.az/items/3870685,3.0
Yeni tikili,169 000,AZN,1 550 AZN/m²,"Satılır 3 otaqlı yeni tikili 109 m², Badamdar q.",Rafiq İsqəndərov k 12/45,18 / 18,109 m²,yoxdur,yoxdur,,https://bina.az/items/3870684,3.0
Yeni tikili,299 000,AZN,2 400 AZN/m²,"Satılır 3 otaqlı yeni tikili 124.6 m², Qara Qarayev m.",Sirin Mirzeyev küçəsi,4 / 18,124.6 m²,yoxdur,var,,https://bina.az/items/3848983,3.0
Köhnə tikili,39 000,AZN,975 AZN/m²,"Satılır 3 otaqlı köhnə tikili 40 m², Bakıxanov q.",Elşən Mehdiyev k.,1 / 1,40 m²,var,var,,https://bina.az/items/3870669,3.0
Yeni tikili,205 000,AZN,1 950 AZN/m²,"Satılır 3 otaqlı yeni tikili 105 m², Badamdar q.",Badamdar qəsəbəsi 78,11 / 15,105 m²,var,var,,https://bina.az/items/3870667,3.0
Yeni tikili,140 000,AZN,1 940 AZN/m²,"Satılır 3 otaqlı yeni tikili 72 m², Azadlıq Prospekti m.",8-ci mkr.,3 / 17,72 m²,var,,,https://bina.az/items/3870657,3.0
Köhnə tikili,95 000,AZN,1 730 AZN/m²,"Satılır 2 otaqlı köhnə tikili 55 m², Yeni Günəşli q.",D massivi.,5 / 10,55 m²,yoxdur,var,,https://bina.az/items/3817857,2.0
Yeni tikili,62 000,AZN,1 110 AZN/m²,"Satılır 2 otaqlı yeni tikili 56 m², Həzi Aslanov m.",Fəhlə prospekti 7,7 / 14,56 m²,yoxdur,yoxdur,,https://bina.az/items/3870659,2.0
Köhnə tikili,142 000,AZN,2 180 AZN/m²,"Satılır 2 otaqlı köhnə tikili 65 m², 9-cu mikrorayon q.",Adil Məmmədov küç 99,5 / 9,65 m²,var,var,,https://bina.az/items/3870654,2.0
Yeni tikili,200 000,AZN,1 600 AZN/m²,"Satılır 3 otaqlı yeni tikili 125 m², Memar Əcəmi m.",Mir Cəlal küç 1,4 / 17,125 m²,var,var,var,https://bina.az/items/3681073,3.0
Yeni tikili,76 000,AZN,2 190 AZN/m²,"Satılır 2 otaqlı yeni tikili 34.7 m², Qara Qarayev m.",Ozbəkistan kuçəsi 3,17 / 17,34.7 m²,var,var,,https://bina.az/items/3870650,2.0
Yeni tikili,220 000,AZN,2 320 AZN/m²,"Satılır 2 otaqlı yeni tikili 95 m², Şah İsmayıl Xətai m.",Yusif Səfərov 66,16 / 17,95 m²,var,var,,https://bina.az/items/3838335,2.0
Yeni tikili,550 000,AZN,3 240 AZN/m²,"Satılır 3 otaqlı yeni tikili 170 m², Elmlər Akademiyası m.",Lətif İmanov küçəsi,5 / 16,170 m²,var,var,var,https://bina.az/items/3729740,3.0
Yeni tikili,215 000,AZN,3 310 AZN/m²,"Satılır 2 otaqlı yeni tikili 65 m², Səbail r.",Xanlar Küç. 26,8 / 19,65 m²,yoxdur,var,,https://bina.az/items/3669564,2.0
Yeni tikili,185 000,AZN,2 180 AZN/m²,"Satılır 3 otaqlı yeni tikili 85 m², Memar Əcəmi m.",Cavad xan küç 17.,8 / 11,85 m²,var,var,,https://bina.az/items/3751944,3.0
Yeni tikili,230 000,AZN,2 190 AZN/m²,"Satılır 3 otaqlı yeni tikili 105 m², Neftçilər m.",Qara Qarayev pr. 82a,7 / 16,105 m²,var,var,,https://bina.az/items/3808180,3.0
Yeni tikili,153 000,AZN,1 700 AZN/m²,"Satılır 2 otaqlı yeni tikili 90 m², Neftçilər m.",Şərifli  küç.,9 / 12,90 m²,var,yoxdur,,https://bina.az/items/3574093,2.0
Yeni tikili,460 000,AZN,2 630 AZN/m²,"Satılır 4 otaqlı yeni tikili 175 m², Nəriman Nərimanov m.",Ул А. Алиева,12 / 17,175 m²,yoxdur,var,,https://bina.az/items/3825358,4.0
Yeni tikili,225 000,AZN,2 920 AZN/m²,"Satılır 2 otaqlı yeni tikili 77 m², Nəriman Nərimanov m.",Təbriz küçəsi 20,9 / 14,77 m²,var,var,,https://bina.az/items/3727257,2.0
Yeni tikili,63 000,AZN,1 110 AZN/m²,"Satılır 2 otaqlı yeni tikili 57 m², Masazır q.",Ağaxan Abdullayev küçəsi,1 / 14,57 m²,yoxdur,var,,https://bina.az/items/3861839,2.0
Köhnə tikili,117 000,AZN,1 950 AZN/m²,"Satılır 3 otaqlı köhnə tikili 60 m², Bakıxanov q.",Hüseyn Arablinski küç.,3 / 5,60 m²,var,,,https://bina.az/items/3559543,3.0
Yeni tikili,245 000,AZN,2 630 AZN/m²,"Satılır 3 otaqlı yeni tikili 93 m², 28 May m.",Mirəli Qaşqay küç. 123.,15 / 17,93 m²,var,var,,https://bina.az/items/3264206,3.0
Yeni tikili,160 000,AZN,1 520 AZN/m²,"Satılır 3 otaqlı yeni tikili 105 m², Neftçilər m.",C.Naxçıvanskı küç .,13 / 13,105 m²,var,var,var,https://bina.az/items/3870624,3.0
Köhnə tikili,110 000,AZN,1 830 AZN/m²,"Satılır 2 otaqlı köhnə tikili 60 m², Bakıxanov q.",Mirzə Şərif Vazeh küç,5 / 9,60 m²,var,var,,https://bina.az/items/3464128,2.0
Yeni tikili,368 000,AZN,1 800 AZN/m²,"Satılır 4 otaqlı yeni tikili 205 m², 8 Noyabr m.",Tbilisi pr. 125,14 / 15,205 m²,var,var,,https://bina.az/items/3797164,4.0
Yeni tikili,168 000,AZN,1 660 AZN/m²,"Satılır 3 otaqlı yeni tikili 101 m², Bayıl q.",Əhət Yaqubov küç. 125,6 / 6,101 m²,var,var,,https://bina.az/items/3725582,3.0
Yeni tikili,129 000,AZN,1 700 AZN/m²,"Satılır 2 otaqlı yeni tikili 75.7 m², Şah İsmayıl Xətai m.",M.Hadi küçəsi 7,10 / 10,75.7 m²,var,var,,https://bina.az/items/3870615,2.0
Yeni tikili,300 000,AZN,1 740 AZN/m²,"Satılır 4 otaqlı yeni tikili 172 m², İnşaatçılar m.",Abdulvahab Salamzadə 125/22,7 / 16,172 m²,var,var,,https://bina.az/items/3722110,4.0
Yeni tikili,146 000,AZN,2 090 AZN/m²,"Satılır 2 otaqlı yeni tikili 70 m², Nərimanov r.",Təbriz küç.44,6 / 14,70 m²,yoxdur,,,https://bina.az/items/3860247,2.0
Köhnə tikili,250 000,AZN,2 120 AZN/m²,"Satılır 4 otaqlı köhnə tikili 118 m², Şah İsmayıl Xətai m.",A.Ismayilov küç 55,5 / 7,118 m²,var,var,,https://bina.az/items/3271885,4.0
Yeni tikili,255 000,AZN,1 830 AZN/m²,"Satılır 3 otaqlı yeni tikili 139 m², Şah İsmayıl Xətai m.",S.Vəzirov 44,10 / 16,139 m²,var,yoxdur,,https://bina.az/items/3700136,3.0
Yeni tikili,205 000,AZN,1 950 AZN/m²,"Satılır 3 otaqlı yeni tikili 105 m², Şah İsmayıl Xətai m.",Ayaz İsmayılov 44,1 / 12,105 m²,var,var,,https://bina.az/items/3793919,3.0
Köhnə tikili,78 000,AZN,1 860 AZN/m²,"Satılır 2 otaqlı köhnə tikili 42 m², Şah İsmayıl Xətai m.",Gəncə pr. 45,4 / 9,42 m²,var,var,,https://bina.az/items/3870579,2.0
Yeni tikili,385 000,AZN,1 930 AZN/m²,"Satılır 5 otaqlı yeni tikili 200 m², Yasamal r.",ул. Гугашенлы,7 / 16,200 m²,var,var,,https://bina.az/items/3417253,5.0
Köhnə tikili,80 000,AZN,2 000 AZN/m²,"Satılır 2 otaqlı köhnə tikili 40 m², Həzi Aslanov m.",Məhsəti Gəncəvi küçəsi 2,5 / 5,40 m²,var,var,,https://bina.az/items/3870574,2.0
Yeni tikili,170 000,AZN,2 130 AZN/m²,"Satılır 2 otaqlı yeni tikili 80 m², Nəsimi m.",ул.С.Маммедова,4 / 18,80 m²,yoxdur,var,,https://bina.az/items/3870568,2.0
Yeni tikili,80 000,AZN,1 030 AZN/m²,"Satılır 3 otaqlı yeni tikili 78 m², Hövsan q.","Hövsan qəsəbəsi , Mida 2",9 / 11,78 m²,var,var,,https://bina.az/items/3863356,3.0
Yeni tikili,210 000,AZN,1 650 AZN/m²,"Satılır 3 otaqlı yeni tikili 127 m², Həzi Aslanov q.",Ramiz Quliyev küçəsi  65,7 / 17,127 m²,var,var,,https://bina.az/items/3779167,3.0
Yeni tikili,190 000,AZN,2 530 AZN/m²,"Satılır 3 otaqlı yeni tikili 75 m², İnşaatçılar m.",H.Zərdabi küçəsi,7 / 17,75 m²,var,var,var,https://bina.az/items/3870556,3.0
Köhnə tikili,167 000,AZN,2 230 AZN/m²,"Satılır 3 otaqlı köhnə tikili 75 m², Nəsimi m.",Kazım Kazımzadə,7 / 9,75 m²,var,var,var,https://bina.az/items/3870541,3.0
Yeni tikili,225 000,AZN,1 630 AZN/m²,"Satılır 3 otaqlı yeni tikili 138 m², Yeni Günəşli q.","Yeni Günəşli,AB massivi 4041-ci məhəllə",13 / 13,138 m²,var,var,var,https://bina.az/items/3870537,3.0
Köhnə tikili,232 000,AZN,2 210 AZN/m²,"Satılır 3 otaqlı köhnə tikili 105 m², Elmlər Akademiyası m.",Hüseyın Cavid pr. 12,5 / 5,105 m²,var,var,,https://bina.az/items/3458009,3.0
Yeni tikili,142 000,AZN,2 330 AZN/m²,"Satılır 2 otaqlı yeni tikili 61 m², Əhmədli q.",Cavanşir küç..,16 / 17,61 m²,yoxdur,var,,https://bina.az/items/3870533,2.0
Yeni tikili,310 000,AZN,1 820 AZN/m²,"Satılır 4 otaqlı yeni tikili 170 m², Nəriman Nərimanov m.",Ağa Neymətulla küçəsi 127,12 / 17,170 m²,yoxdur,var,,https://bina.az/items/3870527,4.0
Yeni tikili,215 000,AZN,2 530 AZN/m²,"Satılır 3 otaqlı yeni tikili 85 m², İnşaatçılar m.",Zahid Zəlilov küçəsi 62,8 / 9,85 m²,var,var,,https://bina.az/items/3870525,3.0
Köhnə tikili,107 900,AZN,1 540 AZN/m²,"Satılır 2 otaqlı köhnə tikili 70 m², Həzi Aslanov m.",Məhəmmd Hadi küçəsi,5 / 9,70 m²,var,yoxdur,,https://bina.az/items/3870514,2.0
Yeni tikili,225 000,AZN,2 120 AZN/m²,"Satılır 3 otaqlı yeni tikili 106 m², Nərimanov r.",Qarabag küçəsi 22,16 / 18,106 m²,var,yoxdur,,https://bina.az/items/3870507,3.0
Yeni tikili,180 000,AZN,3 000 AZN/m²,"Satılır 2 otaqlı yeni tikili 60 m², 28 May m.",Üzeyir Hacıbəyli küçəsi 12/25,3 / 16,60 m²,var,var,,https://bina.az/items/3870498,2.0
Köhnə tikili,420 000,AZN,4 200 AZN/m²,"Satılır 3 otaqlı köhnə tikili 100 m², Sahil m.",Zərifə Əliyeva 20,3 / 4,100 m²,var,,,https://bina.az/items/3870491,3.0
Yeni tikili,320 000,AZN,2 250 AZN/m²,"Satılır 3 otaqlı yeni tikili 142 m², Elmlər Akademiyası m.",Zahid Xəlilov küç 21 mən 76,4 / 17,142 m²,var,yoxdur,var,https://bina.az/items/3833770,3.0
Yeni tikili,289 000,AZN,1 580 AZN/m²,"Satılır 4 otaqlı yeni tikili 183.3 m², Nərimanov r.",Atatürk prospekti küçəsi,15 / 18,183.3 m²,var,yoxdur,var,https://bina.az/items/3868331,4.0
Yeni tikili,99 000,AZN,1 150 AZN/m²,"Satılır 3 otaqlı yeni tikili 86 m², Masazır q.",Əliağa Vahid Küçəsi,7 / 15,86 m²,var,var,var,https://bina.az/items/3742037,3.0
Yeni tikili,365 000,AZN,2 520 AZN/m²,"Satılır 3 otaqlı yeni tikili 145 m², Ağ şəhər q.",Fəvvarələr küç 65,5 / 7,145 m²,var,yoxdur,,https://bina.az/items/3786915,3.0
Yeni tikili,240 000,AZN,2 460 AZN/m²,"Satılır 2 otaqlı yeni tikili 97.6 m², Nəsimi r.",Suleyman Rüstəm küçəsi 45,6 / 17,97.6 m²,var,yoxdur,var,https://bina.az/items/3867653,2.0
Yeni tikili,475 000,AZN,2 500 AZN/m²,"Satılır 4 otaqlı yeni tikili 190 m², Ağ şəhər q.",Fəvvarələr küçəsi 54,5 / 7,190 m²,var,var,,https://bina.az/items/3786834,4.0
Yeni tikili,360 000,AZN,2 250 AZN/m²,"Satılır 3 otaqlı yeni tikili 160 m², 20 Yanvar m.",Tbilisi pr.99,9 / 14,160 m²,yoxdur,var,,https://bina.az/items/3870451,3.0
Yeni tikili,110 000,AZN,1 220 AZN/m²,"Satılır 3 otaqlı yeni tikili 90 m², Masazır q.",Ə.Vahid k. 127,3 / 12,90 m²,var,var,,https://bina.az/items/3651149,3.0
Yeni tikili,480 000,AZN,2 290 AZN/m²,"Satılır 4 otaqlı yeni tikili 210 m², 28 May m.",R.Behbudov küç. 65,14 / 17,210 m²,var,yoxdur,,https://bina.az/items/3300125,4.0
Yeni tikili,230 000,AZN,1 680 AZN/m²,"Satılır 4 otaqlı yeni tikili 137 m², Yeni Yasamal q.",Kənar dairəvi yol küç. 26,14 / 17,137 m²,var,var,,https://bina.az/items/3573589,4.0
Köhnə tikili,125 000,AZN,1 300 AZN/m²,"Satılır 4 otaqlı köhnə tikili 96 m², Sabunçu r.",M.Hacinski küç.,7 / 9,96 m²,var,var,,https://bina.az/items/3842750,4.0
Yeni tikili,185 000,AZN,1 620 AZN/m²,"Satılır 3 otaqlı yeni tikili 114 m², İnşaatçılar m.",Yasamal ray,17 / 19,114 m²,var,var,var,https://bina.az/items/3784274,3.0
Yeni tikili,230 000,AZN,2 170 AZN/m²,"Satılır 3 otaqlı yeni tikili 106 m², Gənclik m.",Yahya Huseyinov küçəsi,4 / 17,106 m²,yoxdur,var,,https://bina.az/items/3843472,3.0
Yeni tikili,370 000,AZN,2 740 AZN/m²,"Satılır 3 otaqlı yeni tikili 135 m², Nərimanov r.",Azadlıq pr. 143,8 / 18,135 m²,var,var,var,https://bina.az/items/3865440,3.0
Yeni tikili,350 000,AZN,2 270 AZN/m²,"Satılır 4 otaqlı yeni tikili 154 m², Ağ şəhər q.",Fəvvarələr  küç.,7 / 7,154 m²,yoxdur,yoxdur,,https://bina.az/items/3500564,4.0
Yeni tikili,278 000,AZN,2 260 AZN/m²,"Satılır 3 otaqlı yeni tikili 123 m², Şah İsmayıl Xətai m.",S.Senyuşkin 65,16 / 17,123 m²,yoxdur,yoxdur,,https://bina.az/items/3575413,3.0
Yeni tikili,268 000,AZN,2 530 AZN/m²,"Satılır 3 otaqlı yeni tikili 106 m², Elmlər Akademiyası m.",Qurban Xəlilov küçəsi.,17 / 18,106 m²,var,var,var,https://bina.az/items/3635012,3.0
